id,pokemon_id,generation_id,exclusive_version_group_id,move_id,move_method_id,level,move_order
39150,165,4,"",282,2,"",""
39151,165,4,"",290,4,"",""
39152,165,4,"",318,1,25,""
39153,165,4,"",318,2,"",""
39154,165,4,"",318,4,"",""
39155,165,4,"",332,4,"",""
39156,165,4,"",355,4,"",""
39157,165,4,"",363,4,"",""
39158,165,4,"",369,4,"",""
39159,165,4,"",374,4,"",""
39160,165,4,"",405,1,41,""
39161,165,4,"",405,2,"",""
39162,165,4,"",409,4,"",""
39163,165,4,"",445,4,"",""
39164,165,4,"",450,2,"",""
39165,165,4,9,8,3,"",""
39166,165,4,9,9,3,"",""
39167,165,4,9,129,3,"",""
39168,165,4,9,173,3,"",""
39169,165,4,9,205,3,"",""
39170,165,4,9,253,3,"",""
39171,165,4,9,282,3,"",""
39172,165,4,9,314,3,"",""
39173,165,4,9,466,3,"",""
39174,165,4,10,8,3,"",""
39175,165,4,10,9,3,"",""
39176,165,4,10,29,3,"",""
39177,165,4,10,81,3,"",""
39178,165,4,10,129,3,"",""
39179,165,4,10,173,3,"",""
39180,165,4,10,205,3,"",""
39181,165,4,10,253,3,"",""
39182,165,4,10,282,3,"",""
39183,165,4,10,314,3,"",""
39184,165,4,10,366,3,"",""
39185,165,4,10,450,3,"",""
39186,165,4,10,466,3,"",""
39187,165,5,"",4,1,9,""
39188,165,5,"",14,4,"",""
39189,165,5,"",33,1,1,""
39190,165,5,"",38,1,38,""
39191,165,5,"",48,1,6,""
39192,165,5,"",60,2,"",""
39193,165,5,"",76,4,"",""
39194,165,5,"",91,4,"",""
39195,165,5,"",92,4,"",""
39196,165,5,"",97,1,30,""
39197,165,5,"",103,2,"",""
39198,165,5,"",104,4,"",""
39199,165,5,"",113,1,14,1
39200,165,5,"",113,4,"",""
39201,165,5,"",115,1,14,2
39202,165,5,"",115,4,"",""
39203,165,5,"",117,2,"",""
39204,165,5,"",129,1,33,""
39205,165,5,"",146,2,"",""
39206,165,5,"",148,4,"",""
39207,165,5,"",156,4,"",""
39208,165,5,"",164,4,"",""
39209,165,5,"",168,4,"",""
39210,165,5,"",182,4,"",""
39211,165,5,"",183,1,17,""
39212,165,5,"",207,4,"",""
39213,165,5,"",213,4,"",""
39214,165,5,"",216,4,"",""
39215,165,5,"",218,4,"",""
39216,165,5,"",219,1,14,3
39217,165,5,"",219,4,"",""
39218,165,5,"",226,1,22,""
39219,165,5,"",227,2,"",""
39220,165,5,"",237,4,"",""
39221,165,5,"",241,4,"",""
39222,165,5,"",263,4,"",""
39223,165,5,"",264,2,"",""
39224,165,5,"",280,4,"",""
39225,165,5,"",282,2,"",""
39226,165,5,"",318,1,25,""
39227,165,5,"",318,2,"",""
39228,165,5,"",332,4,"",""
39229,165,5,"",369,4,"",""
39230,165,5,"",374,4,"",""
39231,165,5,"",405,1,41,""
39232,165,5,"",405,2,"",""
39233,165,5,"",409,2,"",""
39234,165,5,"",450,2,"",""
39235,165,5,"",496,4,"",""
39236,165,5,"",512,4,"",""
39237,165,5,"",522,4,"",""
39238,166,2,"",4,1,15,""
39239,166,2,"",8,4,"",""
39240,166,2,"",9,4,"",""
39241,166,2,"",29,4,"",""
39242,166,2,"",33,1,1,1
39243,166,2,"",38,1,60,""
39244,166,2,"",48,1,1,2
39245,166,2,"",63,4,"",""
39246,166,2,"",76,4,"",""
39247,166,2,"",91,4,"",""
39248,166,2,"",92,4,"",""
39249,166,2,"",97,1,51,""
39250,166,2,"",104,4,"",""
39251,166,2,"",113,1,24,""
39252,166,2,"",115,1,24,3
39253,166,2,"",129,1,42,""
39254,166,2,"",129,4,"",""
39255,166,2,"",148,4,"",""
39256,166,2,"",156,4,"",""
39257,166,2,"",168,4,"",""
39258,166,2,"",173,4,"",""
39259,166,2,"",174,4,"",""
39260,166,2,"",182,4,"",""
39261,166,2,"",202,4,"",""
39262,166,2,"",203,4,"",""
39263,166,2,"",205,4,"",""
39264,166,2,"",207,4,"",""
39265,166,2,"",213,4,"",""
39266,166,2,"",214,4,"",""
39267,166,2,"",216,4,"",""
39268,166,2,"",218,4,"",""
39269,166,2,"",219,1,24,4
39270,166,2,"",223,4,"",""
39271,166,2,"",226,1,33,""
39272,166,2,"",230,4,"",""
39273,166,2,"",237,4,"",""
39274,166,2,"",241,4,"",""
39275,166,3,"",4,1,15,""
39276,166,3,"",33,1,1,1
39277,166,3,"",38,1,60,""
39278,166,3,"",48,1,1,2
39279,166,3,"",63,4,"",""
39280,166,3,"",76,4,"",""
39281,166,3,"",91,4,"",""
39282,166,3,"",92,4,"",""
39283,166,3,"",97,1,51,""
39284,166,3,"",104,4,"",""
39285,166,3,"",113,1,24,""
39286,166,3,"",113,4,"",""
39287,166,3,"",115,1,24,3
39288,166,3,"",115,4,"",""
39289,166,3,"",129,1,42,""
39290,166,3,"",148,4,"",""
39291,166,3,"",156,4,"",""
39292,166,3,"",168,4,"",""
39293,166,3,"",182,4,"",""
39294,166,3,"",202,4,"",""
39295,166,3,"",213,4,"",""
39296,166,3,"",216,4,"",""
39297,166,3,"",218,4,"",""
39298,166,3,"",219,1,24,4
39299,166,3,"",219,4,"",""
39300,166,3,"",226,1,33,""
39301,166,3,"",237,4,"",""
39302,166,3,"",241,4,"",""
39303,166,3,"",263,4,"",""
39304,166,3,"",264,4,"",""
39305,166,3,"",280,4,"",""
39306,166,3,"",290,4,"",""
39307,166,3,"",332,4,"",""
39308,166,3,6,5,3,"",""
39309,166,3,6,8,3,"",""
39310,166,3,6,9,3,"",""
39311,166,3,6,14,3,"",""
39312,166,3,6,38,3,"",""
39313,166,3,6,102,3,"",""
39314,166,3,6,129,3,"",""
39315,166,3,6,164,3,"",""
39316,166,3,6,173,3,"",""
39317,166,3,6,203,3,"",""
39318,166,3,6,205,3,"",""
39319,166,3,6,207,3,"",""
39320,166,3,6,214,3,"",""
39321,166,3,6,223,3,"",""
39322,166,3,7,5,3,"",""
39323,166,3,7,14,3,"",""
39324,166,3,7,38,3,"",""
39325,166,3,7,102,3,"",""
39326,166,3,7,164,3,"",""
39327,166,4,"",4,1,1,3
39328,166,4,"",14,4,"",""
39329,166,4,"",33,1,1,1
39330,166,4,"",38,1,48,""
39331,166,4,"",48,1,1,2
39332,166,4,"",63,4,"",""
39333,166,4,"",70,4,"",""
39334,166,4,"",76,4,"",""
39335,166,4,"",91,4,"",""
39336,166,4,"",92,4,"",""
39337,166,4,"",97,1,36,""
39338,166,4,"",104,4,"",""
39339,166,4,"",113,1,14,1
39340,166,4,"",113,4,"",""
39341,166,4,"",115,1,14,2
39342,166,4,"",115,4,"",""
39343,166,4,"",129,1,41,""
39344,166,4,"",148,4,"",""
39345,166,4,"",156,4,"",""
39346,166,4,"",164,4,"",""
39347,166,4,"",168,4,"",""
39348,166,4,"",182,4,"",""
39349,166,4,"",183,1,17,""
39350,166,4,"",202,4,"",""
39351,166,4,"",203,4,"",""
39352,166,4,"",207,4,"",""
39353,166,4,"",213,4,"",""
39354,166,4,"",214,4,"",""
39355,166,4,"",216,4,"",""
39356,166,4,"",218,4,"",""
39357,166,4,"",219,1,14,3
39358,166,4,"",219,4,"",""
39359,166,4,"",226,1,24,""
39360,166,4,"",237,4,"",""
39361,166,4,"",241,4,"",""
39362,166,4,"",249,4,"",""
39363,166,4,"",263,4,"",""
39364,166,4,"",264,4,"",""
39365,166,4,"",280,4,"",""
39366,166,4,"",290,4,"",""
39367,166,4,"",318,1,29,""
39368,166,4,"",318,4,"",""
39369,166,4,"",332,4,"",""
39370,166,4,"",355,4,"",""
39371,166,4,"",363,4,"",""
39372,166,4,"",369,4,"",""
39373,166,4,"",374,4,"",""
39374,166,4,"",405,1,53,""
39375,166,4,"",409,4,"",""
39376,166,4,"",411,4,"",""
39377,166,4,"",416,4,"",""
39378,166,4,"",445,4,"",""
39379,166,4,9,8,3,"",""
39380,166,4,9,9,3,"",""
39381,166,4,9,129,3,"",""
39382,166,4,9,173,3,"",""
39383,166,4,9,189,3,"",""
39384,166,4,9,253,3,"",""
39385,166,4,9,282,3,"",""
39386,166,4,9,314,3,"",""
39387,166,4,9,466,3,"",""
39388,166,4,10,8,3,"",""
39389,166,4,10,9,3,"",""
39390,166,4,10,29,3,"",""
39391,166,4,10,81,3,"",""
39392,166,4,10,129,3,"",""
39393,166,4,10,173,3,"",""
39394,166,4,10,189,3,"",""
39395,166,4,10,253,3,"",""
39396,166,4,10,282,3,"",""
39397,166,4,10,314,3,"",""
39398,166,4,10,366,3,"",""
39399,166,4,10,450,3,"",""
39400,166,4,10,466,3,"",""
39401,166,5,"",4,1,1,3
39402,166,5,"",14,4,"",""
39403,166,5,"",33,1,1,1
39404,166,5,"",38,1,48,""
39405,166,5,"",48,1,1,2
39406,166,5,"",63,4,"",""
39407,166,5,"",70,4,"",""
39408,166,5,"",76,4,"",""
39409,166,5,"",91,4,"",""
39410,166,5,"",92,4,"",""
39411,166,5,"",97,1,36,""
39412,166,5,"",104,4,"",""
39413,166,5,"",113,1,14,1
39414,166,5,"",113,4,"",""
39415,166,5,"",115,1,14,2
39416,166,5,"",115,4,"",""
39417,166,5,"",129,1,41,""
39418,166,5,"",148,4,"",""
39419,166,5,"",156,4,"",""
39420,166,5,"",164,4,"",""
39421,166,5,"",168,4,"",""
39422,166,5,"",182,4,"",""
39423,166,5,"",183,1,17,""
39424,166,5,"",207,4,"",""
39425,166,5,"",213,4,"",""
39426,166,5,"",216,4,"",""
39427,166,5,"",218,4,"",""
39428,166,5,"",219,1,14,3
39429,166,5,"",219,4,"",""
39430,166,5,"",226,1,24,""
39431,166,5,"",237,4,"",""
39432,166,5,"",241,4,"",""
39433,166,5,"",249,4,"",""
39434,166,5,"",263,4,"",""
39435,166,5,"",280,4,"",""
39436,166,5,"",318,1,29,""
39437,166,5,"",332,4,"",""
39438,166,5,"",369,4,"",""
39439,166,5,"",374,4,"",""
39440,166,5,"",405,1,53,""
39441,166,5,"",411,4,"",""
39442,166,5,"",416,4,"",""
39443,166,5,"",496,4,"",""
39444,166,5,"",512,4,"",""
39445,166,5,"",522,4,"",""
39446,167,2,"",40,1,1,1
39447,167,2,"",49,2,"",""
39448,167,2,"",50,2,"",""
39449,167,2,"",60,2,"",""
39450,167,2,"",76,4,"",""
39451,167,2,"",81,1,1,2
39452,167,2,"",91,4,"",""
39453,167,2,"",92,4,"",""
39454,167,2,"",94,1,53,""
39455,167,2,"",94,4,"",""
39456,167,2,"",101,1,17,""
39457,167,2,3,103,1,45,""
39458,167,2,"",104,4,"",""
39459,167,2,"",132,1,11,""
39460,167,2,"",141,1,23,""
39461,167,2,"",148,4,"",""
39462,167,2,"",154,1,30,""
39463,167,2,"",156,4,"",""
39464,167,2,"",168,4,"",""
39465,167,2,"",169,1,37,""
39466,167,2,"",173,4,"",""
39467,167,2,"",174,4,"",""
39468,167,2,"",182,4,"",""
39469,167,2,"",184,1,6,""
39470,167,2,"",188,4,"",""
39471,167,2,"",202,4,"",""
39472,167,2,"",203,4,"",""
39473,167,2,"",207,4,"",""
39474,167,2,"",213,4,"",""
39475,167,2,"",214,4,"",""
39476,167,2,"",216,4,"",""
39477,167,2,"",218,4,"",""
39478,167,2,"",226,2,"",""
39479,167,2,"",228,2,"",""
39480,167,2,"",237,4,"",""
39481,167,2,"",241,4,"",""
39482,167,2,4,97,1,45,""
39483,167,3,"",40,1,1,1
39484,167,3,"",49,2,"",""
39485,167,3,"",50,2,"",""
39486,167,3,"",60,2,"",""
39487,167,3,"",76,4,"",""
39488,167,3,"",81,1,1,2
39489,167,3,"",91,4,"",""
39490,167,3,"",92,4,"",""
39491,167,3,"",94,1,53,""
39492,167,3,"",94,4,"",""
39493,167,3,"",97,1,45,""
39494,167,3,"",101,1,17,""
39495,167,3,"",104,4,"",""
39496,167,3,"",132,1,11,""
39497,167,3,"",141,1,23,""
39498,167,3,"",148,4,"",""
39499,167,3,"",154,1,30,""
39500,167,3,"",156,4,"",""
39501,167,3,"",168,4,"",""
39502,167,3,"",169,1,37,""
39503,167,3,"",182,4,"",""
39504,167,3,"",184,1,6,""
39505,167,3,"",188,4,"",""
39506,167,3,"",202,4,"",""
39507,167,3,"",213,4,"",""
39508,167,3,"",216,4,"",""
39509,167,3,"",218,4,"",""
39510,167,3,"",226,2,"",""
39511,167,3,"",228,2,"",""
39512,167,3,"",237,4,"",""
39513,167,3,"",241,4,"",""
39514,167,3,"",263,4,"",""
39515,167,3,"",290,4,"",""
39516,167,3,"",324,2,"",""
39517,167,3,6,34,3,"",""
39518,167,3,6,38,3,"",""
39519,167,3,6,102,3,"",""
39520,167,3,6,164,3,"",""
39521,167,3,6,173,3,"",""
39522,167,3,6,203,3,"",""
39523,167,3,6,207,3,"",""
39524,167,3,6,214,3,"",""
39525,167,3,7,34,3,"",""
39526,167,3,7,38,3,"",""
39527,167,3,7,102,3,"",""
39528,167,3,7,164,3,"",""
39529,167,4,"",40,1,1,1
39530,167,4,"",42,1,36,""
39531,167,4,"",49,2,"",""
39532,167,4,"",50,2,"",""
39533,167,4,"",60,2,"",""
39534,167,4,"",76,4,"",""
39535,167,4,"",81,1,1,2
39536,167,4,"",91,4,"",""
39537,167,4,"",92,4,"",""
39538,167,4,"",94,1,40,""
39539,167,4,"",94,4,"",""
39540,167,4,"",97,1,33,""
39541,167,4,"",101,1,15,""
39542,167,4,"",104,4,"",""
39543,167,4,"",132,1,8,""
39544,167,4,"",141,1,12,""
39545,167,4,"",148,4,"",""
39546,167,4,"",154,1,22,""
39547,167,4,"",156,4,"",""
39548,167,4,"",164,4,"",""
39549,167,4,"",168,4,"",""
39550,167,4,"",169,1,29,""
39551,167,4,"",182,4,"",""
39552,167,4,"",184,1,5,""
39553,167,4,"",188,4,"",""
39554,167,4,"",202,4,"",""
39555,167,4,"",203,4,"",""
39556,167,4,"",207,4,"",""
39557,167,4,"",213,4,"",""
39558,167,4,"",214,4,"",""
39559,167,4,"",216,4,"",""
39560,167,4,"",218,4,"",""
39561,167,4,"",226,2,"",""
39562,167,4,"",228,2,"",""
39563,167,4,"",237,4,"",""
39564,167,4,"",241,4,"",""
39565,167,4,"",263,4,"",""
39566,167,4,"",290,4,"",""
39567,167,4,"",324,2,"",""
39568,167,4,"",363,4,"",""
39569,167,4,"",389,1,26,""
39570,167,4,"",390,2,"",""
39571,167,4,"",398,1,43,""
39572,167,4,"",398,2,"",""
39573,167,4,"",398,4,"",""
39574,167,4,"",425,1,19,""
39575,167,4,"",445,4,"",""
39576,167,4,9,324,3,"",""
39577,167,4,9,340,3,"",""
39578,167,4,9,389,3,"",""
39579,167,4,10,81,3,"",""
39580,167,4,10,324,3,"",""
39581,167,4,10,340,3,"",""
39582,167,4,10,389,3,"",""
39583,167,4,10,450,3,"",""
39584,167,5,"",40,1,1,1
39585,167,5,"",41,2,"",""
39586,167,5,"",42,1,36,""
39587,167,5,"",49,2,"",""
39588,167,5,"",50,2,"",""
39589,167,5,"",60,2,"",""
39590,167,5,"",76,4,"",""
39591,167,5,"",81,1,1,2
39592,167,5,"",91,4,"",""
39593,167,5,"",92,4,"",""
39594,167,5,"",94,1,40,""
39595,167,5,"",94,4,"",""
39596,167,5,"",97,1,33,""
39597,167,5,"",101,1,15,""
39598,167,5,"",104,4,"",""
39599,167,5,"",132,1,8,""
39600,167,5,"",141,1,12,""
39601,167,5,"",148,4,"",""
39602,167,5,"",154,1,22,""
39603,167,5,"",156,4,"",""
39604,167,5,"",164,4,"",""
39605,167,5,"",168,4,"",""
39606,167,5,"",169,1,29,""
39607,167,5,"",182,4,"",""
39608,167,5,"",184,1,5,""
39609,167,5,"",188,4,"",""
39610,167,5,"",207,4,"",""
39611,167,5,"",213,4,"",""
39612,167,5,"",216,4,"",""
39613,167,5,"",218,4,"",""
39614,167,5,"",226,2,"",""
39615,167,5,"",228,2,"",""
39616,167,5,"",237,4,"",""
39617,167,5,"",241,4,"",""
39618,167,5,"",263,4,"",""
39619,167,5,"",324,2,"",""
39620,167,5,"",389,1,26,""
39621,167,5,"",390,2,"",""
39622,167,5,"",398,1,43,""
39623,167,5,"",398,4,"",""
39624,167,5,"",400,2,"",""
39625,167,5,"",425,1,19,""
39626,167,5,"",440,1,47,""
39627,167,5,"",468,4,"",""
39628,167,5,"",474,4,"",""
39629,167,5,"",476,2,"",""
39630,167,5,"",496,4,"",""
39631,167,5,"",522,4,"",""
39632,167,5,"",527,2,"",""
39633,168,2,"",40,1,1,1
39634,168,2,"",63,4,"",""
39635,168,2,"",76,4,"",""
39636,168,2,"",81,1,1,2
39637,168,2,"",91,4,"",""
39638,168,2,"",92,4,"",""
39639,168,2,"",94,1,63,""
39640,168,2,"",94,4,"",""
39641,168,2,"",101,1,17,""
39642,168,2,3,103,1,53,""
39643,168,2,"",104,4,"",""
39644,168,2,"",132,1,1,4
39645,168,2,"",141,1,25,""
39646,168,2,"",148,4,"",""
39647,168,2,"",154,1,34,""
39648,168,2,"",156,4,"",""
39649,168,2,"",168,4,"",""
39650,168,2,"",169,1,43,""
39651,168,2,"",173,4,"",""
39652,168,2,"",174,4,"",""
39653,168,2,"",182,4,"",""
39654,168,2,"",184,1,1,3
39655,168,2,"",188,4,"",""
39656,168,2,"",202,4,"",""
39657,168,2,"",203,4,"",""
39658,168,2,"",207,4,"",""
39659,168,2,"",213,4,"",""
39660,168,2,"",214,4,"",""
39661,168,2,"",216,4,"",""
39662,168,2,"",218,4,"",""
39663,168,2,"",237,4,"",""
39664,168,2,"",241,4,"",""
39665,168,2,4,97,1,53,""
39666,168,3,"",40,1,1,1
39667,168,3,"",63,4,"",""
39668,168,3,"",76,4,"",""
39669,168,3,"",81,1,1,2
39670,168,3,"",91,4,"",""
39671,168,3,"",92,4,"",""
39672,168,3,"",94,1,63,""
39673,168,3,"",94,4,"",""
39674,168,3,"",97,1,53,""
39675,168,3,"",101,1,17,""
39676,168,3,"",104,4,"",""
39677,168,3,"",132,1,1,4
39678,168,3,"",141,1,25,""
39679,168,3,"",148,4,"",""
39680,168,3,"",154,1,34,""
39681,168,3,"",156,4,"",""
39682,168,3,"",168,4,"",""
39683,168,3,"",169,1,43,""
39684,168,3,"",182,4,"",""
39685,168,3,"",184,1,1,3
39686,168,3,"",188,4,"",""
39687,168,3,"",202,4,"",""
39688,168,3,"",213,4,"",""
39689,168,3,"",216,4,"",""
39690,168,3,"",218,4,"",""
39691,168,3,"",237,4,"",""
39692,168,3,"",241,4,"",""
39693,168,3,"",263,4,"",""
39694,168,3,"",290,4,"",""
39695,168,3,6,34,3,"",""
39696,168,3,6,38,3,"",""
39697,168,3,6,102,3,"",""
39698,168,3,6,164,3,"",""
39699,168,3,6,173,3,"",""
39700,168,3,6,203,3,"",""
39701,168,3,6,207,3,"",""
39702,168,3,6,214,3,"",""
39703,168,3,7,34,3,"",""
39704,168,3,7,38,3,"",""
39705,168,3,7,102,3,"",""
39706,168,3,7,164,3,"",""
39707,168,4,"",40,1,1,2
39708,168,4,"",42,1,41,""
39709,168,4,"",63,4,"",""
39710,168,4,"",76,4,"",""
39711,168,4,"",81,1,1,3
39712,168,4,"",91,4,"",""
39713,168,4,"",92,4,"",""
39714,168,4,"",94,1,46,""
39715,168,4,"",94,4,"",""
39716,168,4,"",97,1,37,""
39717,168,4,"",101,1,15,""
39718,168,4,"",104,4,"",""
39719,168,4,"",132,1,1,5
39720,168,4,"",141,1,12,""
39721,168,4,"",148,4,"",""
39722,168,4,"",154,1,23,""
39723,168,4,"",156,4,"",""
39724,168,4,"",164,4,"",""
39725,168,4,"",168,4,"",""
39726,168,4,"",169,1,32,""
39727,168,4,"",182,4,"",""
39728,168,4,"",184,1,1,4
39729,168,4,"",188,4,"",""
39730,168,4,"",202,4,"",""
39731,168,4,"",203,4,"",""
39732,168,4,"",207,4,"",""
39733,168,4,"",213,4,"",""
39734,168,4,"",214,4,"",""
39735,168,4,"",216,4,"",""
39736,168,4,"",218,4,"",""
39737,168,4,"",237,4,"",""
39738,168,4,"",241,4,"",""
39739,168,4,"",263,4,"",""
39740,168,4,"",290,4,"",""
39741,168,4,"",363,4,"",""
39742,168,4,"",389,1,28,""
39743,168,4,"",398,1,50,""
39744,168,4,"",398,4,"",""
39745,168,4,"",416,4,"",""
39746,168,4,"",425,1,19,""
39747,168,4,"",445,4,"",""
39748,168,4,"",450,1,1,1
39749,168,4,9,324,3,"",""
39750,168,4,9,340,3,"",""
39751,168,4,9,389,3,"",""
39752,168,4,10,81,3,"",""
39753,168,4,10,324,3,"",""
39754,168,4,10,340,3,"",""
39755,168,4,10,389,3,"",""
39756,168,4,10,450,3,"",""
39757,168,5,"",40,1,1,2
39758,168,5,"",42,1,41,""
39759,168,5,"",63,4,"",""
39760,168,5,"",76,4,"",""
39761,168,5,"",81,1,1,3
39762,168,5,"",91,4,"",""
39763,168,5,"",92,4,"",""
39764,168,5,"",94,1,46,""
39765,168,5,"",94,4,"",""
39766,168,5,"",97,1,37,""
39767,168,5,"",101,1,15,""
39768,168,5,"",104,4,"",""
39769,168,5,"",132,1,1,5
39770,168,5,"",141,1,12,""
39771,168,5,"",148,4,"",""
39772,168,5,"",154,1,23,""
39773,168,5,"",156,4,"",""
39774,168,5,"",164,4,"",""
39775,168,5,"",168,4,"",""
39776,168,5,"",169,1,32,""
39777,168,5,"",182,4,"",""
39778,168,5,"",184,1,1,4
39779,168,5,"",188,4,"",""
39780,168,5,"",207,4,"",""
39781,168,5,"",213,4,"",""
39782,168,5,"",216,4,"",""
39783,168,5,"",218,4,"",""
39784,168,5,"",237,4,"",""
39785,168,5,"",241,4,"",""
39786,168,5,"",263,4,"",""
39787,168,5,"",389,1,28,""
39788,168,5,"",398,1,50,""
39789,168,5,"",398,4,"",""
39790,168,5,"",416,4,"",""
39791,168,5,"",425,1,19,""
39792,168,5,"",440,1,55,""
39793,168,5,"",450,1,1,1
39794,168,5,"",468,4,"",""
39795,168,5,"",474,4,"",""
39796,168,5,"",496,4,"",""
39797,168,5,"",522,4,"",""
39798,169,2,"",17,1,30,""
39799,169,2,"",19,4,"",""
39800,169,2,"",44,1,12,""
39801,169,2,"",48,1,1,3
39802,169,2,"",63,4,"",""
39803,169,2,"",92,4,"",""
39804,169,2,"",103,1,1,1
39805,169,2,"",104,4,"",""
39806,169,2,"",109,1,19,""
39807,169,2,"",114,1,55,""
39808,169,2,"",129,4,"",""
39809,169,2,"",141,1,1,2
39810,169,2,"",156,4,"",""
39811,169,2,"",168,4,"",""
39812,169,2,"",173,4,"",""
39813,169,2,"",174,4,"",""
39814,169,2,"",182,4,"",""
39815,169,2,"",197,4,"",""
39816,169,2,"",202,4,"",""
39817,169,2,"",203,4,"",""
39818,169,2,"",207,4,"",""
39819,169,2,"",211,4,"",""
39820,169,2,"",212,1,42,""
39821,169,2,"",213,4,"",""
39822,169,2,"",214,4,"",""
39823,169,2,"",216,4,"",""
39824,169,2,"",218,4,"",""
39825,169,2,"",237,4,"",""
39826,169,2,"",241,4,"",""
39827,169,3,"",17,1,21,""
39828,169,3,"",19,4,"",""
39829,169,3,"",44,1,16,""
39830,169,3,"",48,1,1,3
39831,169,3,5,48,1,6,""
39832,169,3,"",63,4,"",""
39833,169,3,"",92,4,"",""
39834,169,3,"",103,1,1,1
39835,169,3,"",104,4,"",""
39836,169,3,"",109,1,28,""
39837,169,3,"",114,1,56,""
39838,169,3,"",141,1,1,2
39839,169,3,"",156,4,"",""
39840,169,3,"",168,4,"",""
39841,169,3,"",182,4,"",""
39842,169,3,"",188,4,"",""
39843,169,3,"",202,4,"",""
39844,169,3,"",211,4,"",""
39845,169,3,"",212,1,42,""
39846,169,3,"",213,4,"",""
39847,169,3,"",216,4,"",""
39848,169,3,"",218,4,"",""
39849,169,3,"",237,4,"",""
39850,169,3,"",240,4,"",""
39851,169,3,"",241,4,"",""
39852,169,3,"",247,4,"",""
39853,169,3,"",259,4,"",""
39854,169,3,"",263,4,"",""
39855,169,3,"",269,4,"",""
39856,169,3,"",289,4,"",""
39857,169,3,"",290,4,"",""
39858,169,3,"",305,1,49,""
39859,169,3,"",310,1,1,4
39860,169,3,5,310,1,11,""
39861,169,3,"",314,1,35,""
39862,169,3,"",332,4,"",""
39863,169,3,6,38,3,"",""
39864,169,3,6,48,1,6,""
39865,169,3,6,102,3,"",""
39866,169,3,6,129,3,"",""
39867,169,3,6,164,3,"",""
39868,169,3,6,173,3,"",""
39869,169,3,6,203,3,"",""
39870,169,3,6,207,3,"",""
39871,169,3,6,214,3,"",""
39872,169,3,6,310,1,11,""
39873,169,3,7,38,3,"",""
39874,169,3,7,48,1,11,""
39875,169,3,7,102,3,"",""
39876,169,3,7,164,3,"",""
39877,169,3,7,310,1,6,""
39878,169,4,"",17,1,17,""
39879,169,4,"",19,4,"",""
39880,169,4,"",44,1,13,""
39881,169,4,"",48,1,1,4
39882,169,4,"",63,4,"",""
39883,169,4,"",92,4,"",""
39884,169,4,"",103,1,1,2
39885,169,4,"",104,4,"",""
39886,169,4,"",109,1,21,""
39887,169,4,"",114,1,45,""
39888,169,4,"",141,1,1,3
39889,169,4,"",156,4,"",""
39890,169,4,"",164,4,"",""
39891,169,4,"",168,4,"",""
39892,169,4,"",182,4,"",""
39893,169,4,"",188,4,"",""
39894,169,4,"",202,4,"",""
39895,169,4,"",203,4,"",""
39896,169,4,"",207,4,"",""
39897,169,4,"",211,4,"",""
39898,169,4,"",212,1,33,""
39899,169,4,"",213,4,"",""
39900,169,4,"",214,4,"",""
39901,169,4,"",216,4,"",""
39902,169,4,"",218,4,"",""
39903,169,4,"",237,4,"",""
39904,169,4,"",240,4,"",""
39905,169,4,"",241,4,"",""
39906,169,4,"",247,4,"",""
39907,169,4,"",259,4,"",""
39908,169,4,"",263,4,"",""
39909,169,4,"",269,4,"",""
39910,169,4,"",289,4,"",""
39911,169,4,"",290,4,"",""
39912,169,4,"",305,1,39,""
39913,169,4,"",310,1,1,5
39914,169,4,"",314,1,27,""
39915,169,4,"",332,4,"",""
39916,169,4,"",355,4,"",""
39917,169,4,"",363,4,"",""
39918,169,4,"",365,4,"",""
39919,169,4,"",369,4,"",""
39920,169,4,"",371,4,"",""
39921,169,4,"",399,4,"",""
39922,169,4,"",403,1,51,""
39923,169,4,"",404,4,"",""
39924,169,4,"",416,4,"",""
39925,169,4,8,432,4,"",""
39926,169,4,"",440,1,1,1
39927,169,4,"",445,4,"",""
39928,169,4,9,129,3,"",""
39929,169,4,9,173,3,"",""
39930,169,4,9,239,3,"",""
39931,169,4,9,253,3,"",""
39932,169,4,9,257,3,"",""
39933,169,4,9,314,3,"",""
39934,169,4,9,428,3,"",""
39935,169,4,9,432,4,"",""
39936,169,4,9,466,3,"",""
39937,169,4,10,129,3,"",""
39938,169,4,10,143,3,"",""
39939,169,4,10,162,3,"",""
39940,169,4,10,173,3,"",""
39941,169,4,10,239,3,"",""
39942,169,4,10,253,3,"",""
39943,169,4,10,257,3,"",""
39944,169,4,10,314,3,"",""
39945,169,4,10,366,3,"",""
39946,169,4,10,428,3,"",""
39947,169,4,10,466,3,"",""
39948,169,5,"",17,1,17,""
39949,169,5,"",19,4,"",""
39950,169,5,"",44,1,13,""
39951,169,5,"",48,1,1,4
39952,169,5,"",63,4,"",""
39953,169,5,"",92,4,"",""
39954,169,5,"",103,1,1,2
39955,169,5,"",104,4,"",""
39956,169,5,"",109,1,21,""
39957,169,5,"",114,1,51,""
39958,169,5,"",141,1,1,3
39959,169,5,"",156,4,"",""
39960,169,5,"",164,4,"",""
39961,169,5,"",168,4,"",""
39962,169,5,"",182,4,"",""
39963,169,5,"",188,4,"",""
39964,169,5,"",207,4,"",""
39965,169,5,"",212,1,33,""
39966,169,5,"",213,4,"",""
39967,169,5,"",216,4,"",""
39968,169,5,"",218,4,"",""
39969,169,5,"",237,4,"",""
39970,169,5,"",240,4,"",""
